3.340830230706946513e-01,3.337145435014996497e-01,3.309863858623824928e-01,3.256443090317532318e-01,3.036134832347049395e-01,3.367316268352876785e-01,3.495514145875106560e-01,3.399466659535126944e-01,3.595371092085002385e-01,3.529292642913391953e-01,3.086555995758351600e-01,2.979138277739904472e-01,2.956456181550286000e-01,3.070608837865029250e-01,3.188107449230225265e-01,2.868280255357684716e-01,3.205403738430605554e-01,3.473148608404372228e-01,3.147709832741836244e-01,3.310483258783576965e-01,3.693575489856118499e-01,3.002445553631397090e-01,3.065744192942682633e-01,3.277778489446935839e-01,2.969425455249786738e-01,3.138689363507974894e-01,3.118792070858539267e-01,3.133287369574404013e-01,3.022370741206707456e-01,3.199838966073266788e-01,3.381296945598212811e-01,3.060637430294195771e-01,3.153016285317087886e-01,3.039248154950540126e-01,3.227162274523489027e-01,3.483125725791516580e-01,3.154989268573886729e-01,3.120020379497983609e-01,3.630303840692238326e-01,3.543739793952594974e-01
3.438968984761817116e-01,3.214042097826729782e-01,3.331348972888925064e-01,3.526511017898669165e-01,3.547997568245006006e-01,3.572923706637522456e-01,3.599777624147927346e-01,3.665934831429877860e-01,3.744930043887623183e-01,3.568187367493421136e-01,2.962992235104450200e-01,3.037985778700023620e-01,3.096425546394382389e-01,3.585859847061602101e-01,3.787712590894649622e-01,3.492431199763822436e-01,3.248078187262898320e-01,3.513036445401563346e-01,3.269919990472650584e-01,3.044022830852813888e-01,3.400409499231157873e-01,2.792553330526433841e-01,3.061139811203240635e-01,3.509555533191212051e-01,3.558696605233894195e-01,3.021842495514080462e-01,3.094725650523976190e-01,2.871151779271575721e-01,3.182649001685056156e-01,3.188560846022516215e-01,3.550147284574140527e-01,3.667431613117916323e-01,3.539964006057592094e-01,3.128931949134367563e-01,2.915305468812288692e-01,3.037919386186510584e-01,2.960615671625265732e-01,3.403731193984225190e-01,3.399830453547054154e-01,3.158918653812135546e-01
3.398648262662562480e-01,3.053249436153728236e-01,3.277607005840630361e-01,3.359232043372362142e-01,3.214478026180650483e-01,3.366973376841103649e-01,3.398909465293682985e-01,3.541860933686042934e-01,3.167682486598680791e-01,3.172997364814012511e-01,2.917540491760105548e-01,3.126163177429697182e-01,3.572018086793095626e-01,3.598371053879785286e-01,3.768102166030590228e-01,3.172631997185333952e-01,3.051258657456371592e-01,3.341752530605667793e-01,3.540975268277504195e-01,3.123598737320634755e-01,3.634828537871523380e-01,3.366634301028268439e-01,3.413610193823143901e-01,3.597609261245783840e-01,3.273233831206813771e-01,3.108389151042287857e-01,3.571609254288705682e-01,3.114314926204843625e-01,2.975678045571401031e-01,3.080185905223078446e-01,3.578996960398823646e-01,3.409581026192860520e-01,3.546890059460005573e-01,3.392239191696491685e-01,3.571559632845974774e-01,3.757930304942124211e-01,3.663275977191898236e-01,3.267632998438993464e-01,3.662614552890380293e-01,3.644961235981010739e-01
3.398627170924395369e-01,3.288752550944957775e-01,3.374432922197810325e-01,3.111342977377107299e-01,3.557299456240796132e-01,3.053622994771846844e-01,3.293837583064428975e-01,3.511330706665727885e-01,3.536894657993309155e-01,3.044294630713917926e-01,3.253868930204602550e-01,2.988171126564413416e-01,2.977686741973056272e-01,3.127770332002426934e-01,3.617192690414410827e-01,3.072286127384292742e-01,3.216251959663305460e-01,3.401918859627106606e-01,3.465294272335545100e-01,3.176648378847972132e-01,3.146706372113979855e-01,3.125018755393181302e-01,3.742416382153380128e-01,3.637032953427716264e-01,3.695237741923407815e-01,3.307353973507197731e-01,3.649352338405913998e-01,3.360671319741096452e-01,3.106832565632874910e-01,3.095092286045159624e-01,3.147851489463911467e-01,3.190583531680071805e-01,2.984181602677840051e-01,3.009809544780323587e-01,3.433907395545118812e-01,3.368636038405234956e-01,3.592291372992618692e-01,3.589037927601000932e-01,2.950610882677164315e-01,3.222903443316589844e-01
2.902326759539730627e-01,3.284467883244585051e-01,3.097657868536206061e-01,3.257703890823308024e-01,3.222532424865695577e-01,3.507369872260586163e-01,3.563350071820535758e-01,3.198604556962691414e-01,3.299532455145567367e-01,3.056167675228982361e-01,3.182717227677741012e-01,3.704496529656923776e-01,3.788962338027794807e-01,3.804343319152848069e-01,3.575899946600823442e-01,3.462723077056316101e-01,3.180986519266760237e-01,3.623754029643531105e-01,3.121154101908277800e-01,3.153438754934536625e-01,3.434069214721039986e-01,3.184324289517086459e-01,3.678735740543579436e-01,3.460584294413178164e-01,3.508481278880898890e-01,3.729948369973700162e-01,3.736899590852278963e-01,3.513127403682108074e-01,3.002322462610564346e-01,3.148449840974208991e-01,2.985560701112816573e-01,3.464807197304691222e-01,3.213889096560850756e-01,3.564832319895478996e-01,3.492331009751374338e-01,3.261805427821224956e-01,3.025565382011839999e-01,3.773085576590508583e-01,2.979884937865072136e-01,3.163834363327328592e-01
3.502941716060869459e-01,3.246842055879261557e-01,3.507807785385118615e-01,3.248010768702392359e-01,3.047050880474864165e-01,3.562654157822869871e-01,3.142767648089141441e-01,3.613804491470387625e-01,2.992625606769416802e-01,3.446405526887696968e-01,3.229274384893947580e-01,3.715577645659559058e-01,3.701786507445455898e-01,3.480095022107098646e-01,3.319069701193438915e-01,2.970738507985364873e-01,3.137833680751954679e-01,2.971991268055073077e-01,2.919564162926823192e-01,2.956899570432017232e-01,3.539900891528087179e-01,3.350226301774782423e-01,3.328603620670335661e-01,3.126833928314219913e-01,3.552267458793775257e-01,3.504934227186205509e-01,3.652319212680359417e-01,3.590242874646934479e-01,3.505000027005861218e-01,3.576751164240879466e-01,3.717510393362169485e-01,3.723718746546280656e-01,3.593519174782331405e-01,3.045260695942670903e-01,3.446725332896654059e-01,3.583468577626103824e-01,3.548261515920821396e-01,3.776095529100230719e-01,3.244692665574816504e-01,3.091404157422142918e-01
3.230987968172603919e-01,3.587052761473110696e-01,3.045997764424249188e-01,3.111921843673194354e-01,3.028665016116404152e-01,3.379591810209796598e-01,2.989045925571334750e-01,3.511198878981328653e-01,2.933318705260444248e-01,3.502129684942977272e-01,3.156826566705787651e-01,3.295294819139644171e-01,3.611450145675020318e-01,3.633920896131028200e-01,3.608162141187273297e-01,3.696146993962122207e-01,3.574516244263722942e-01,3.114594600196952112e-01,3.222519284474674173e-01,3.569532430664222322e-01,3.222232651187403318e-01,3.567962182803637861e-01,3.006205698069476795e-01,3.770891805784128414e-01,3.573976181310013489e-01,3.076747129718559459e-01,3.388435707120001084e-01,3.140813207928465078e-01,3.305553595120762078e-01,3.477372800970648381e-01,3.173512196493500359e-01,3.663089826770389301e-01,3.519262612930192935e-01,3.002053191046050173e-01,3.096608967855051242e-01,3.208388292031259525e-01,3.131528162654201863e-01,3.176624972495706301e-01,3.441094669668786077e-01,3.148676390862335528e-01
3.405470147630954569e-01,3.134331615617161337e-01,3.527723263277025567e-01,3.460465113002772486e-01,3.531396880075437505e-01,3.616655527557728900e-01,3.077592551451057701e-01,3.372711572121565027e-01,3.417288419728461979e-01,3.301324158057793445e-01,3.580991958058632463e-01,3.154808966050068886e-01,3.566404938617135922e-01,3.104902503228602062e-01,3.341661103238553476e-01,3.491776846437572024e-01,3.339886740823522215e-01,3.170852903625157038e-01,3.669353255339057873e-01,3.704014890370377344e-01,2.969941361406812641e-01,3.519085065835380610e-01,3.224904572528883295e-01,3.746819447954401472e-01,3.666567715172213138e-01,3.686686835777991944e-01,3.016630325400394552e-01,3.584083207536480353e-01,3.420707355084699475e-01,3.563170490488024034e-01,3.084964487622257057e-01,3.149726940546970777e-01,3.310318810321542515e-01,3.058107911190589556e-01,3.451881853604620853e-01,3.220373852494162747e-01,3.470790101292078877e-01,3.113073723186822184e-01,3.471165781838370101e-01,3.515851432971007218e-01
3.474790397671553288e-01,3.318147619915678970e-01,3.031548084371386009e-01,2.926284871746742677e-01,2.945268698384972406e-01,2.902485510989379902e-01,2.896449787779084017e-01,3.334622534741268352e-01,3.670816968894641263e-01,3.130526075651713924e-01,3.288721432127170163e-01,3.562386459853190135e-01,3.639329357195119630e-01,3.147457988449127164e-01,3.138061245487862028e-01,3.237198488617097913e-01,3.395609231994443644e-01,3.249746942814940587e-01,3.187222945202027868e-01,3.663954328679203121e-01,2.777593563803401611e-01,3.116866790434000833e-01,3.441337558170738387e-01,3.273447769033395183e-01,3.461197969516776052e-01,3.223886339742642049e-01,3.770862394014870000e-01,3.120400355731763886e-01,3.142064916960179422e-01,3.405973148740282785e-01,3.069071558425655044e-01,2.949437277972044580e-01,3.276932155524414636e-01,3.381421486853963820e-01,3.191125873454148665e-01,3.469763019447137387e-01,3.527605279029946694e-01,3.338609185280403402e-01,3.526650892537145365e-01,3.110032498460775230e-01
3.438329782829510073e-01,3.288412074223910908e-01,3.167024095312381271e-01,3.435138516658837737e-01,3.157729630222804729e-01,3.120024905675854998e-01,3.136974027189544656e-01,3.563406764223966405e-01,3.175164369245142004e-01,3.283157250739827115e-01,3.504789989922997284e-01,2.992685788502407740e-01,3.097444824392547869e-01,3.548839347942127631e-01,3.382771405045423285e-01,3.349851306830801678e-01,3.197228551685127318e-01,3.603148258085969169e-01,3.588218094908461331e-01,3.388489692270846287e-01,2.837786429657291887e-01,3.453783433113360446e-01,3.253675456206858718e-01,3.443759180793786734e-01,3.411840543086401278e-01,3.751884222535886160e-01,3.628996643484085349e-01,3.387495656695923008e-01,3.473480109424308959e-01,2.907076665928437498e-01,3.127112701764190317e-01,2.975564348632029343e-01,3.708794591591439982e-01,3.361734728073700329e-01,2.966499577185872094e-01,3.121609351950570543e-01,3.447767450552685076e-01,3.256690156317164631e-01,3.498558898726983335e-01,3.184026886530771372e-01
