1.608637676604073308e+00,1.166677279010016166e+00,9.513561625842054115e-01,1.582022397615642451e+00,7.075405011264207511e-01,1.206712480436111790e+00,6.863146857836158743e-01,1.511725276231388193e+00,8.787352685336330405e-01,6.252744270742556232e-01,6.790522807909279424e-01,5.804339784160820193e-01,7.296782737180685929e-01,4.977719223896021061e-01,5.081168206836184087e-01,8.437604099888824649e-01,7.945781121154328330e-01,1.308305154075027676e+00,8.401899337933680378e-01,5.520602884990780668e-01,1.044352106646205147e+00,1.465920211234823078e+00,1.021954227306269170e+00,5.785422595208560281e-01,1.166954584457565280e+00,1.374040724822201298e+00,9.434871576507362079e-01,7.610911992517855884e-01,9.002621121497410561e-01,7.245686403543895038e-01,9.167805739317614888e-01,1.218408592045048922e+00,1.463649710129036219e+00,9.294044740613621736e-01,8.658338155772435929e-01,1.497027616517216941e+00,1.425153125034145818e+00,1.064346603165118532e+00,7.237773456596718891e-01,8.008489869942784223e-01
9.766641543419471994e-01,7.190579917052895009e-01,1.151340045250305311e+00,1.696966306470146790e+00,7.258536160808486404e-01,1.258299537249672584e+00,8.093896982373887106e-01,1.755936412164136540e+00,1.467687335077444644e+00,7.105198055939440094e-01,1.297972574801114165e+00,7.687564507051024565e-01,6.461206044598070131e-01,5.844145703985158535e-01,7.273497180831528519e-01,1.274037280525699867e+00,6.683930955305705801e-01,1.044545878726103716e+00,1.296371727502364957e+00,9.582525459447628347e-01,6.366172677697102822e-01,5.037497966700764662e-01,4.893511733129337071e-01,4.794647719626370375e-01,1.696039514096942202e+00,1.073517929198786414e+00,6.949997640493250639e-01,6.750482010610898698e-01,5.696498179915645554e-01,9.615430644697888773e-01,8.407381310846759881e-01,1.065329921441263261e+00,9.512966240212307190e-01,7.719409017668804607e-01,1.205299490041976229e+00,1.292904818355184560e+00,8.108414531912555567e-01,8.137970614337765030e-01,1.192320114012916266e+00,6.978178907056392655e-01
6.172204686668750773e-01,7.130298372252009687e-01,8.015876708116075333e-01,7.444692630085588680e-01,1.277545820623569917e+00,1.494071436850293422e+00,1.388492633398236586e+00,1.274339042897427943e+00,1.451348941091111122e+00,1.468458403095531439e+00,1.543892803806361291e+00,1.049354927036187268e+00,6.311946450447023516e-01,6.892782346119149528e-01,7.602642836169908325e-01,5.188116924823718001e-01,4.851167099361431423e-01,1.624064028343775945e+00,1.753031450772955857e+00,1.623291916871420160e+00,5.873196813549549367e-01,9.534579501533420043e-01,1.403697282134062974e+00,1.455671154009804846e+00,6.687397394784134752e-01,8.488825472121531712e-01,1.269835910379833566e+00,8.611492863041987356e-01,7.142103519845938164e-01,5.730617618805767810e-01,4.474378390583503839e-01,1.316239706942483378e+00,6.230810899173350181e-01,6.684212564800399159e-01,1.259594685239884937e+00,7.453850949014467764e-01,9.311524789463160312e-01,7.016142102912564793e-01,9.820658066625210791e-01,1.524096715027185356e+00
6.569516316909544962e-01,1.362778127693068608e+00,7.216715692120538872e-01,5.877806339896873844e-01,1.297121065837922638e+00,1.108075529292721351e+00,8.075116618715408867e-01,1.177151337732214031e+00,6.954360644348609455e-01,6.633277052836998866e-01,6.906485546609026915e-01,1.516798209214830440e+00,7.932944174935392390e-01,1.140841381019039424e+00,7.309093812967273340e-01,1.250199138116614206e+00,5.144344828369804556e-01,1.129560978412946337e+00,5.544408050910613062e-01,4.614988079498942297e-01,4.808289850357195250e-01,1.619090828436630991e+00,7.721643902885283461e-01,7.392476148565571004e-01,8.037773081357554306e-01,1.466439862051071019e+00,1.089862166204811356e+00,1.319809139660055752e+00,6.607906835829001624e-01,8.149972118924869724e-01,5.452621748800815515e-01,6.795628330508821646e-01,1.842194244418350335e+00,1.669355259645612488e+00,1.667860575916114696e+00,7.531390034842788683e-01,1.371230228609090052e+00,9.479642150491207619e-01,5.708465465117370519e-01,6.029725534899060824e-01
4.439092561421048022e-01,5.363956066486302854e-01,5.404399232895040761e-01,8.051929098904941906e-01,1.121570214794803899e+00,8.186043358080473675e-01,1.134526278825587875e+00,1.617452579989863581e+00,5.019333367350006236e-01,6.505756474947229639e-01,6.690585165464173478e-01,1.187252061893617094e+00,1.183209477635125628e+00,8.496819742065108150e-01,4.979463014173145519e-01,6.467124825191596926e-01,1.305750180565151686e+00,1.388001347475978253e+00,1.004814035037363995e+00,1.455982703941434142e+00,7.152786018409427182e-01,7.132107400828610055e-01,1.370904183600256676e+00,9.142891091670457548e-01,8.983124779449829234e-01,1.464748973632451490e+00,1.255202153465198700e+00,1.447105403036099469e+00,1.441393868588195515e+00,1.439403042999056748e+00,1.344929883772360668e+00,5.866170245361924662e-01,1.676826672333868506e+00,7.487612406135597531e-01,7.783124194857481415e-01,6.445760083631187909e-01,6.603215024560191715e-01,8.063776727590565852e-01,8.700301794871950767e-01,6.393708577459706888e-01
7.651947200909570146e-01,1.266209775026585049e+00,4.470716061984569278e-01,7.529054668039124598e-01,1.082407223324904910e+00,1.780405978422637814e+00,7.391101815709595346e-01,1.147863173860544483e+00,1.192826835287482234e+00,1.229924889254261577e+00,1.303942616067590432e+00,7.492955368612068678e-01,1.580323734533105595e+00,1.463134298307685377e+00,6.041395007746910295e-01,1.298584110001386183e+00,7.140011142700071201e-01,1.096314717658005033e+00,6.584323585167464188e-01,1.405676302154525104e+00,6.525397783685692454e-01,4.778629813135575333e-01,7.517254431403210813e-01,8.117471464334689024e-01,6.048468569007821038e-01,9.114547619845247972e-01,1.310209717378759464e+00,1.526589714294001476e+00,6.682379007255915271e-01,1.215032853146391201e+00,1.357231001132056747e+00,6.692841870196245546e-01,1.274647351797818740e+00,1.268857668441560449e+00,6.514487452844943682e-01,4.646235818873968859e-01,1.393202396807051491e+00,6.118185383281762313e-01,5.252498055789818210e-01,4.068084470350593063e-01
8.390166317465582724e-01,4.909023223027174643e-01,6.692423993976307495e-01,1.269586579598442677e+00,1.542071352220206970e+00,1.017270813800176033e+00,9.567496854780078719e-01,7.082816410458385725e-01,1.401587551411554555e+00,1.042525120034934583e+00,5.712902222731944812e-01,1.594638774104939705e+00,1.145077434723338561e+00,1.399112801122565974e+00,1.199026019108990315e+00,6.238140782332579626e-01,1.124819221351377241e+00,1.462637074676533144e+00,1.480183989901033836e+00,1.465842910345939387e+00,1.166509717439497162e+00,1.310861993305551199e+00,6.714806248100697594e-01,1.345082965643886075e+00,6.750188135494225028e-01,7.675134892022988931e-01,8.729738769163297718e-01,1.493034017610265440e+00,1.105285420836850552e+00,1.250413928310191602e+00,6.587044896895722923e-01,7.110064864201842694e-01,6.221603928912892156e-01,7.664960461386006729e-01,6.878032814419006158e-01,7.163665991480610007e-01,7.891569365060937535e-01,7.521217509261117762e-01,5.741833289892968040e-01,1.273283013350529513e+00
1.197611583305931982e+00,4.722548883438935641e-01,4.411598570084870885e-01,1.161519561747658802e+00,1.424996346854541907e+00,1.290724022353833211e+00,1.087687789719123721e+00,1.044627139842209340e+00,1.011596090086466893e+00,1.005223526407105217e+00,5.820575737144637607e-01,1.434364358725379596e+00,9.064396222086262833e-01,5.302137267338405957e-01,1.364428815681247853e+00,1.389695922843982467e+00,8.579910729018938031e-01,9.925350623166973030e-01,6.580027838659826545e-01,1.524703942489487263e+00,1.841191081268762186e+00,1.194445671354805283e+00,1.514875818785123895e+00,1.216692465686511904e+00,1.473106694198090150e+00,1.405742961708690286e+00,7.000917595017484008e-01,1.716034312354600244e+00,1.271888704136119985e+00,9.312756547049010347e-01,8.000125689310548793e-01,1.000276206884791241e+00,9.060946108168919100e-01,9.703041549834987567e-01,6.586933538630804774e-01,5.695813339938722297e-01,1.363769353113872373e+00,5.885600593772862821e-01,6.061896614157260554e-01,8.558319343082130271e-01
1.505240535915167710e+00,1.118721203212231563e+00,8.025711891318235702e-01,7.594380093272261600e-01,6.403977487679688441e-01,7.255432557695612461e-01,1.332126132268246055e+00,8.165212941562184357e-01,8.224028445814197674e-01,1.471734483949324046e+00,6.200466719336098498e-01,1.083717270950674161e+00,7.894620188678760364e-01,5.114964245459497905e-01,1.390421399209992748e+00,1.372099154246813280e+00,1.215335224915064405e+00,7.251224907632867200e-01,1.322123770861136194e+00,5.867182432522271007e-01,1.112188334474073281e+00,1.403016464642245387e+00,1.691238182445762961e+00,7.116098447292459328e-01,1.089768551674684449e+00,4.826136631343052596e-01,1.317201219797253131e+00,6.673797195414407080e-01,8.166046251120694377e-01,7.639576376989467565e-01,7.621416840198095288e-01,9.967834399807807833e-01,1.819730547955925370e+00,1.337427225555745558e+00,9.816900231118611542e-01,1.441833915237087371e+00,9.637386588759380146e-01,9.018619194478108003e-01,1.068744136794512745e+00,1.191365945585390440e+00
4.285456784379424455e-01,5.878939772192159907e-01,6.266642166350709919e-01,9.453113011364215890e-01,1.332470188243717546e+00,1.369343577045496918e+00,1.238106203540316308e+00,1.255640039244399597e+00,9.934768329802028397e-01,1.728638994600124601e+00,1.102986359942520478e+00,1.310018578044229276e+00,8.338233835843867903e-01,4.512166877064847093e-01,5.032872505486024606e-01,5.835528327090288014e-01,7.550014786242745801e-01,1.250161552370696150e+00,1.273345024385033719e+00,5.737675857000942292e-01,1.113421728838289493e+00,5.684911866358020038e-01,8.137922817366899375e-01,1.126139318514810306e+00,5.408952086152241101e-01,1.456674763061937439e+00,7.162475507521161022e-01,4.691589829067370210e-01,6.534785347299748581e-01,4.851309470807462221e-01,4.409298948284479103e-01,5.760997410964949772e-01,1.367362955488992560e+00,9.055576871101117531e-01,1.103349366431038536e+00,8.365016009338376302e-01,7.420351149451045458e-01,8.621656637181823735e-01,1.434700788981395192e+00,4.716672120242349497e-01
